prix,surface,ville,type_bien,nb_pieces,source
53.000,307 m²,LEBNA,Terrain Villa,,century21
69.000,404 m²,LEBNA,Terrain Villa,,century21
60.000,352 m²,LEBNA,Terrain Villa,,century21
800.000,241 m²,EL MENZAH 9,Duplex,,century21
830.000,150 m²,JARDINS DE CARTHAGE,Duplex,,century21
120.000,100 m²,NABEUL CENTRE,,,century21
370.000,118 m²,LA SOUKRA,Appartement,,century21
390.000,103 m²,CHOTRANA 1,Appartement,,century21
600.000,175 m²,CHOTRANA 1,Appartement,,century21
320.000,39 m²,LES BERGES DU LAC 2,Appartement,,century21
,212 m²,LES BERGES DU LAC 2,Appartement,,century21
8.500,103 m²,JARDINS DE CARTHAGE,Local Commercial,,century21
375.000,65 m²,JARDINS DE CARTHAGE,Appartement,,century21
385.000,107 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
450.000,130 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
420.000,128 m²,CHOTRANA 1,Appartement,,century21
410.000,120 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
850.000,100 m²,GOLDEN TULIPE,Appartement,,century21
750.000,160 m²,JARDINS DE CARTHAGE,Appartement,,century21
,1500 m²,ROUTE DE LA MARSA,Immeuble,,century21
1.000.000,200 m²,CEBALET BEN AMMAR,Villa,,century21
430.000,186 m²,CITÉ MORA,Villa,,century21
13.000,290 m²,JARDINS DE CARTHAGE,Local Commercial,,century21
592.500,279 m²,CITÉ JASMIN,Appartement,,century21
660.000,285 m²,BAB BHAR,Terrain Villa,,century21
400.000,97 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
720.000,210 m²,HAMMAMET NORD,Villa,,century21
860.000,289 m²,LA NOUVELLE SOUKRA,Appartement,,century21
,113 m²,NÉAPOLIS,Local Commercial,,century21
179.000,59 m²,CITÉ LES PALMERAIES,Appartement,,century21
,146 m²,HAMMAMET NORD,Appartement,,century21
290.000,240 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
,195 m²,RIADH LANDLOUS,Appartement,,century21
,450 m²,FRANCE VILLE,Villa,,century21
260.000,67 m²,LA SOUKRA,Appartement,,century21
,152 m²,BARDO CENTRE,Appartement,,century21
450.000,136 m²,LA NOUVELLE SOUKRA,Appartement,,century21
,127 m²,NABEUL CENTRE,Local Commercial,,century21
315.000,41 m²,LES BERGES DU LAC 2,Appartement,,century21
295.000,86 m²,HAMMAMET NORD,Appartement,,century21
325.000,113 m²,AIN ZAGHOUAN,Appartement,,century21
1.500.000,380 m²,EL MENZAH 5,Villa,,century21
,126 m²,CITE ENNASR 2,Appartement,,century21
248.000,79 m²,LA SOUKRA,Appartement,,century21
640.000,199 m²,HAMMAMET NORD,Appartement,,century21
450.000,350 m²,HAMMAMET SUD,Villa,,century21
790.000,240 m²,HAMMAMET SUD,Villa,,century21
530.000,53 m²,JARDINS DE CARTHAGE,Local Commercial,,century21
160.000,80 m²,LES BERGES DU LAC 2,,,century21
450.000,126 m²,AIN ZAGHOUAN NORD,Appartement,,century21
570.000,211 m²,EL MENZAH 9,Appartement,,century21
110.000,500 m²,SIDI JEDIDI,Terrain Villa,,century21
1.350.000,300 m²,EL MENZAH 7,Villa,,century21
225.000,54 m²,CITE ENNASR 2,Appartement,,century21
17.000,16 m²,BORJ LOUZIR,,,century21
225.000,69 m²,EL MENZAH 6,Bureau,,century21
340.000,141 m²,CITE ENNASR 2,Appartement,,century21
2.800.000,400 m²,GAMMARTH TOURISTIQUE,Villa,,century21
250.000,140 m²,JARDINS D'EL AOUINA,,,century21
,300 m²,LES BERGES DU LAC 1,,,century21
,1600 m²,ROUTE DE LA MARSA,Immeuble,,century21
,594 m²,MREZGA,Villa,,century21
370.000,57 m²,CASINO LA GOULETTE,Appartement,,century21
,1750 m²,CHOTRANA 3,Villa,,century21
285.000,100 m²,CITE ENNASR 1,Appartement,,century21
,68 m²,EL MANAR 2,,,century21
2.000,2000 m²,MEGRINE COTEAU,Terrain Villa,,century21
,224 m²,LES BERGES DU LAC 2,Appartement,,century21
350.000,125 m²,LA SOUKRA,Appartement,,century21
580.000,175 m²,CHOTRANA 1,Appartement,,century21
580.000,175 m²,CHOTRANA 1,Appartement,,century21
,400 m²,LA SOUKRA,Villa,,century21
850.000,300 m²,KHEIREDDINE,Villa,,century21
65.000,19 m²,MARSA VILLE,,,century21
760.000,180 m²,CITÉ MORA,Villa,,century21
250.000,73 m²,JARDINS DE CARTHAGE,,,century21
462.000,115 m²,CHOTRANA 1,Appartement,,century21
100.000,46 m²,EL MANAR 2,,,century21
,350 m²,CITE EL BOKRI,Villa,,century21
290.000,67 m²,LA NOUVELLE SOUKRA,Appartement,,century21
125.000,150 m²,BORJ EL BACCOUCHE,,,century21
,110 m²,EL MENZAH 5,,,century21
390.000,156 m²,MONTPLAISIR,Bureau,,century21
295.000,109 m²,JARDINS D'EL MENZAH 2,Appartement,,century21
280.000,62 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
,1100 m²,RAFRAF,Villa,,century21
1.750.000,400 m²,CHOTRANA 1,Villa,,century21
653.310.000,88 m²,LES BERGES DU LAC 2,Local Commercial,,century21
,64 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
1.400.000,300 m²,LA SOUKRA,Villa,,century21
950.000,242 m²,GAMMARTH TOURISTIQUE,Duplex,,century21
200.000,100 m²,BORJ LOUZIR,Appartement,,century21
,5921 m²,NABEUL,,,century21
1.250.000,243 m²,LES BERGES DU LAC 2,Triplex,,century21
90.000,70 m²,HAMMAMET NORD,,,century21
215.000,100 m²,SIDI SOUFIENE,Appartement,,century21
546.000,78 m²,JARDINS DE CARTHAGE,Local Commercial,,century21
,728 m²,NABEUL,,,century21
,605 m²,NABEUL,,,century21
2.800,586 m²,JARDINS DE CARTHAGE,Terrain Villa,,century21
1.350.000,260 m²,LA SOUKRA,Villa,,century21
288.000,160 m²,CITÉ EL GHAZELA,,,century21
,45 m²,MUTUELLEVILLE,Bureau,,century21
320.000,236 m²,HAMMAMET CENTRE,Villa,,century21
2.100.000,280 m²,LES BERGES DU LAC 2,Penthouse,,century21
360.000,130 m²,JARDINS D'EL AOUINA,Appartement,,century21
370.000,74 m²,AIN ZAGHOUAN NORD,Appartement,,century21
375.000,108 m²,LA NOUVELLE SOUKRA,Appartement,,century21
125.000,102 m²,LES BERGES DU LAC 1,,,century21
430.000,170 m²,KHAZNADAR BARDO,Appartement,,century21
380.000,112 m²,AIN ZAGHOUAN SUD,Appartement,,century21
900.000,220 m²,AIN ZAGHOUAN NORD,Local Commercial,,century21
,416 m²,CITE ENNASR 2,Villa,,century21
950.000,386 m²,KHEIREDDINE,Villa,,century21
350.000,9460 m²,HENCHIR GORT,,,century21
720.000,400 m²,DENDEN,Villa,,century21
220.000,50 m²,LA NOUVELLE SOUKRA,Appartement,,century21
395.000,138 m²,CITÉ LES PALMERAIES,Appartement,,century21
1.700.000,640 m²,EL MENZAH 7,Appartement,,century21
,125 m²,JARDINS DE CARTHAGE,,,century21
156.000,200 m²,MNIHLA,Terrain Villa,,century21
606.000,101 m²,JARDINS DE CARTHAGE,Appartement,,century21
930.000,206 m²,JARDINS DE CARTHAGE,Appartement,,century21
345.000,69 m²,AIN ZAGHOUAN NORD,Duplex,,century21
340.000,95 m²,LA SOUKRA,Bureau,,century21
690.000,146 m²,LA SOUKRA,Appartement,,century21
6.800.000,1500 m²,LES BERGES DU LAC 3,Immeuble,,century21
,560 m²,CITE ENNASR 2,Villa,,century21
760.000,180 m²,CITÉ MORA,Villa,,century21
360.000,110 m²,LA SOUKRA,Appartement,,century21
,400 m²,YASMINE HAMMAMET,Villa,,century21
90.000,310 m²,NABEUL,Terrain Villa,,century21
620.000,165 m²,GAMMARTH VILLAGE,Appartement,,century21
2.200.000,288 m²,GAMMARTH SUP,Villa,,century21
610.000,192 m²,SALAMBO,Villa,,century21
1.520.000,540 m²,JARDINS D'EL MENZAH 2,Villa,,century21
120.000,25 m²,JARDINS D'EL MENZAH 1,Local Commercial,,century21
,185 m²,JARDINS D'EL MENZAH 2,Appartement,,century21
685.000,125 m²,JARDINS DE CARTHAGE,Appartement,,century21
1.300.000,459 m²,EL MENZAH 4,Villa,,century21
237.600,297 m²,MREZGA,Terrain Villa,,century21
,200 m²,CITÉ MAHRAJÈNE,Villa,,century21
1.650.000,401 m²,CENTRE URBAIN NORD,Bureau,,century21
2.200.000,750 m²,SIDI DAOUD,Villa,,century21
150.000,71 m²,ARIANA,,,century21
1.090.000,228 m²,EL MENZAH 8,Villa,,century21
,170 m²,GAMMARTH SUP,Triplex,,century21
600.000,173 m²,CITE ENNASR 1,Appartement,,century21
,488 m²,NABEUL CENTRE,,,century21
,150 m²,CITÉ EL MOUSTAKBEL (SIDI DAOUD),Duplex,,century21
650.000,155 m²,CHOTRANA 3,Appartement,,century21
800.000,200 m²,RAOUED,Appartement,,century21
,900 m²,AIN ZAGHOUAN,,,century21
95.000,184 m²,LA SOUKRA,Local Commercial,,century21
595.000,140 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
450.000,122 m²,ROUTE DU RELAIS,Appartement,,century21
465.000,120 m²,JARDINS DE CARTHAGE,Appartement,,century21
440.000,141 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
,70 m²,CITÉ UNIVERSITAIRE,Appartement,,century21
,274 m²,HAMMAMET SUD,Duplex,,century21
,130 m²,HAMMAMET SUD,Appartement,,century21
,280 m²,HAMMAMET SUD,Duplex,,century21
280.000,69 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
750.000,150 m²,NABEUL,Villa,,century21
,1702 m²,NABEUL CENTRE,Villa,,century21
780.000,420 m²,CITE EL GHAZALA 1,Villa,,century21
640.000,2645 m²,NABEUL,,,century21
1.290.000,600 m²,EL MENZAH 9,Villa,,century21
1.111.000,208 m²,ROUTE DE LA MARSA,Appartement,,century21
850.000,7227 m²,BOU CHARRAY,,,century21
400.000,142 m²,CITÉ HOTEL DES ANDALOUS,Villa,,century21
1.040.000,175 m²,JARDINS DE CARTHAGE,Appartement,,century21
110.000,40 m²,JARDINS DE CARTHAGE,Local Commercial,,century21
400.000,240 m²,CITÉ EL WAFA AFH 2,Appartement,,century21
310.000,207 m²,CITÉ EL WAFA AFH 2,Terrain Villa,,century21
,2672 m²,NABEUL,,,century21
900,900 m²,CHOTRANA 2,Terrain Villa,,century21
700,1450 m²,EL AIN,Terrain Villa,,century21
1.200.000,300 m²,BOUHSINA,Villa,,century21
235.000,68 m²,MREZGA,Appartement,,century21
575.000,174 m²,NOUVELLE ARIANA,Duplex,,century21
260.000,3518 m²,NABEUL,,,century21
120.000,65 m²,MONTPLAISIR,Appartement,,century21
,208 m²,NABEUL CENTRE,Local Commercial,,century21
,610 m²,GOLF DE GAMMARTH,Villa,,century21
650.000,447 m²,RAOUED,Terrain Villa,,century21
70.000,40 m²,EL MENZAH 8,Fond de commerce,,century21
,80 m²,JARDINS DE CARTHAGE,Appartement,,century21
,82 m²,JARDINS DE CARTHAGE,Appartement,,century21
680.000,150 m²,JARDINS DE CARTHAGE,Appartement,,century21
510.000,298 m²,BORJ TOUIL,Villa,,century21
990.000,253 m²,LA SOUKRA,Duplex,,century21
,400 m²,HAMMAMET NORD,Villa,,century21
50.000,20 m²,BAB BHAR,Appartement,,century21
450.000,110 m²,SIDI DAOUD,Appartement,,century21
1.889.000,337 m²,JARDINS DE CARTHAGE,Duplex,,century21
1.155.000,260 m²,JARDINS DE CARTHAGE,Duplex,,century21
,2100 m²,CITÉ BHAR LAZREG,Terrain Villa,,century21
,1200 m²,CARTHAGE BYRSA,Terrain Villa,,century21
450.000,500 m²,LA SOUKRA,Terrain Villa,,century21
346.400,433 m²,MNIHLA,Terrain Villa,,century21
409.000,512 m²,MNIHLA,Terrain Villa,,century21
378.000,473 m²,MNIHLA,Terrain Villa,,century21
425.000,532 m²,MNIHLA,Terrain Villa,,century21
404.000,505 m²,MNIHLA,Terrain Villa,,century21
35.000,45 m²,AOUINA,Fond de commerce,,century21
3.500.000,1000 m²,CITÉ MAHRAJÈNE,Villa,,century21
210.000,150 m²,LES BERGES DU LAC 2,Local Commercial,,century21
,220 m²,RTIBA,Villa,,century21
,1026 m²,DAR CHAABANE PLAGE,Villa,,century21
,3767 m²,DAR CHAABANE ELFEHRI,,,century21
475.000,98 m²,MARSA STADE,Appartement,,century21
2.600.000,614 m²,CHOTRANA 2,Villa,,century21
,200 m²,EL MENZAH 4,Villa,,century21
900.000,400 m²,BOUHSINA,Villa,,century21
620.000,230 m²,CITE ENNASR 1,Appartement,,century21
3.000.000,300 m²,EL MENZAH 1,Villa,,century21
550.000,107 m²,SOUSSE CORNICHE,Bureau,,century21
380.000,100 m²,EL MENZAH 4,Appartement,,century21
680.000,158 m²,GAMMARTH VILLAGE,Appartement,,century21
,172 m²,HAMMAMET NORD,Appartement,,century21
410.000,131 m²,LA SOUKRA,Appartement,,century21
400.000,95 m²,JARDINS DE CARTHAGE,Fond de commerce,,century21
1.500.000,350 m²,EL MENZAH 9,Villa,,century21
425.000,153 m²,CHOTRANA 1,Appartement,,century21
13.900.000,4400 m²,ZI. KHAIEREDDINE,Immeuble,,century21
1.100.000,400 m²,EL MENZAH 9,Villa,,century21
2.900.000,500 m²,GAMMARTH TOURISTIQUE,Villa,,century21
3.900.000,1280 m²,JARDINS DE CARTHAGE,Immeuble,,century21
375.000,113 m²,CHOTRANA 1,Appartement,,century21
360.000,113 m²,TUNIS BELVEDERE,Bureau,,century21
950.000,250 m²,LES BERGES DU LAC 1,Local Commercial,,century21
,310 m²,JARDINS DE CARTHAGE,Appartement,,century21
450.000,150 m²,EL MENZAH 6,Fond de commerce,,century21
600.000,5161 m²,TAZARKA,,,century21
180.000,89 m²,NABEUL CENTRE,Appartement,,century21
1.400.000,630 m²,EL MENZAH 5,Villa,,century21
580.000,176 m²,CITE ENNASR 2,Appartement,,century21
2.050.000,450 m²,ROUTE DU RELAIS,Villa,,century21
1.650.000,700 m²,LA SOUKRA,Villa,,century21
,450 m²,ROUTE DU RELAIS,Villa,,century21
1.060.000,531 m²,JARDINS D'EL MENZAH 2,Terrain Villa,,century21
310.000,44 m²,LES BERGES DU LAC 1,Appartement,,century21
,385 m²,CITE ENNASR 1,Villa,,century21
600.000,450 m²,HAMMAMET NORD,Villa,,century21
,575 m²,JARDINS DE CARTHAGE,Villa,,century21
780.000,290 m²,BORJ LOUZIR,Duplex,,century21
1.100.000,250 m²,CITE ENNASR 2,Villa,,century21
280.000,86 m²,NOUVELLE ARIANA,Cabinet médical,,century21
850.000,160 m²,GAMMARTH VILLAGE,Villa,,century21
,530 m²,NABEUL CENTRE,Villa,,century21
240.000,104 m²,LA MANNOUBA,Appartement,,century21
250.000,30 m²,EL MANAR 2,Fond de commerce,,century21
2.500.000,630 m²,EL MENZAH 4,Villa,,century21
365.000,60 m²,JARDINS DE CARTHAGE,Appartement,,century21
430.000,117 m²,CITE ENNASR 2,Appartement,,century21
,260 m²,SIDI ABDELAZIZ,Villa,,century21
,115 m²,EL MENZAH 7,Appartement,,century21
220.000,93 m²,HAMMAM EL GHEZAZ,Appartement,,century21
1.500.000,363 m²,EL MENZAH 5,Villa,,century21
380.000,168 m²,CITE ENNASR 2,Appartement,,century21
880.320,917 m²,CHOTRANA 1,Terrain Villa,,century21
425.000,63 m²,LES BERGES DU LAC 2,Bureau,,century21
385.000,132 m²,CITÉ UNIVERSITAIRE,Appartement,,century21
2.226.000,742 m²,GAMMARTH SUP,Terrain Villa,,century21
680.000,136 m²,JARDINS DE CARTHAGE,Appartement,,century21
,2461 m²,SIDI REZIG,,,century21
380.000,112 m²,CITE ENNASR 2,Appartement,,century21
1.250,473 m²,CHOTRANA 1,Terrain Villa,,century21
1.250,338 m²,CHOTRANA 1,Terrain Villa,,century21
650.000,555 m²,SIDI MAHRSI,Villa,,century21
80.000,100 m²,TAIEB EL M'HIRI,Fond de commerce,,century21
650.000,130 m²,GAMMARTH TOURISTIQUE,Appartement,,century21
,336 m²,CITÉ EL MAHRSI 2,Terrain Villa,,century21
,881 m²,NABEUL,,,century21
,749 m²,NABEUL,,,century21
900,1015 m²,CHOTRANA 2,Terrain Villa,,century21
1.200,1368 m²,CHOTRANA 3,Terrain Villa,,century21
1.233.000,177 m²,LA PERLE DU LAC,Appartement,,century21
,3904 m²,SOUSSE CORNICHE,,,century21
1.300,350 m²,DAR FADHAL,Terrain Villa,,century21
1.450,424 m²,ROUTE DU RELAIS,Terrain Villa,,century21
465.750,621 m²,HAMMAMET SUD,Terrain Villa,,century21
1.330.000,758 m²,BÉNI KHIAR PLAGE,Immeuble,,century21
,450 m²,KORBA HACHED,Terrain Villa,,century21
,400 m²,CITÉ EL GHAZELA,Villa,,century21
270.000,93 m²,JINEN BÉNI KHIAR,Appartement,,century21
750.000,180 m²,JARDINS DE CARTHAGE,Appartement,,century21
440.000,120 m²,CITÉ EL MAHRSI 2,Appartement,,century21
410.000,176 m²,CITÉ LES PALMERAIES,Appartement,,century21
564.000,166 m²,LA NOUVELLE SOUKRA,Appartement,,century21
470.000,90 m²,JARDINS DE CARTHAGE,Appartement,,century21
1.069.200,891 m²,CITÉ EL MAHRSI 1,Terrain Villa,,century21
315.900,351 m²,DAR CHAABANE PLAGE,Terrain Villa,,century21
321.300,357 m²,DAR CHAABANE PLAGE,Terrain Villa,,century21
,3955 m²,DAR CHAABANE ELFEHRI,,,century21
200.000,1416 m²,DAR CHAABANE ELFEHRI,,,century21
280.000,315 m²,BENI KHIAR,Terrain Villa,,century21
300.000,799 m²,EL ARIBAT,Terrain Villa,,century21
,1340 m²,MREZGA,Terrain Villa,,century21
430.000,1281 m²,DAR CHAABANE ELFEHRI,Terrain Villa,,century21
225.000,1500 m²,CITÉ HARBOUN 1,Terrain Villa,,century21
,7199 m²,SIDI DAOUD,Terrain Villa,,century21
465.750,621 m²,HAMMAMET SUD,Terrain Villa,,century21
380.000,1701 m²,BÉNI KHIAR CENTRE,,,century21
875.000,139 m²,JARDINS DE CARTHAGE,Appartement,,century21
,300 m²,NABEUL CENTRE,Villa,,century21
,650 m²,CITÉ HOTEL DES ANDALOUS,Villa,,century21
410.000,86 m²,CHOTRANA 3,Appartement,,century21
670.000,195 m²,BAB BHAR,Local Commercial,,century21
1.390.000,315 m²,LES BERGES DU LAC 2,Appartement,,century21
,375 m²,CITÉ EL MAHRSI 2,Terrain Villa,,century21
320.000,120 m²,BENI KHIAR,Villa,,century21
780.000,184 m²,CHOTRANA 2,Appartement,,century21
470.000,218 m²,EL MENZAH 7,Appartement,,century21
690.000,147 m²,JARDINS DE CARTHAGE,Appartement,,century21
320.000,65 m²,LA SOUKRA,Appartement,,century21
500.000,481 m²,HAMMAMET NORD,,,century21
,354 m²,MREZGA,,,century21
427.600,122 m²,LA SOUKRA,Appartement,,century21
400.000,100 m²,JARDINS DE CARTHAGE,Fond de commerce,,century21
,500 m²,CHOTRANA 2,Villa,,century21
,366 m²,MREZGA,Penthouse,,century21
,232 m²,DAR CHAABANE PLAGE,Villa,,century21
1.550.000,310 m²,LA SOUKRA,Triplex,,century21
400.000,103 m²,LA SOUKRA,Appartement,,century21
590.000,130 m²,LA NOUVELLE SOUKRA,Appartement,,century21
420.000,210 m²,BÉNI KHIAR PLAGE,Villa,,century21
,77 m²,GAMMARTH VILLAGE,Appartement,,century21
,2500 m²,LEBNA,,,century21
695.000,160 m²,LA SOUKRA,Appartement,,century21
690.000,160 m²,JARDINS D'EL AOUINA,Appartement,,century21
300.000,69 m²,CITÉ LES PALMERAIES,Bureau,,century21
1.400.000,535 m²,EL MENZAH 5,Villa,,century21
430.000,2000 m²,EL ALIA,,,century21
,500 m²,CEBALET BEN AMMAR,Terrain Villa,,century21
,1524 m²,KORBA HACHED,Villa,,century21
1.030.000,200 m²,LES BERGES DU LAC 2,Appartement,,century21
512.000,88 m²,JARDINS DE CARTHAGE,Appartement,,century21
730.000,120 m²,JARDINS DE CARTHAGE,Appartement,,century21
,1781 m²,BÉNI KHIAR CENTRE,,,century21
225.000,70 m²,YASMINE HAMMAMET,Local Commercial,,century21
550.000,9271 m²,HENCHIR GORT,,,century21
,100 m²,CHOTRANA 1,Fond de commerce,,century21
350.000,1100 m²,CHOTRANA 1,Fond de commerce,,century21
1.890.000,273 m²,JARDINS DE CARTHAGE,Duplex,,century21
1.450.000,465 m²,CITÉ LES PALMERAIES,Villa,,century21
950.000,400 m²,AOUINA,Villa,,century21
,138 m²,CITE ENNASR 2,Appartement,,century21
,1774 m²,CITÉ BHAR LAZREG,Terrain Villa,,century21
1.050.000,190 m²,DAR FADHAL,Appartement,,century21
816.000,170 m²,LA SOUKRA,Appartement,,century21
,78 m²,KALAA EL KEBIRA,Fond de commerce,,century21
550.000,130 m²,AIN ZAGHOUAN NORD,Appartement,,century21
,987 m²,NABEUL CENTRE,Villa,,century21
440.000,198 m²,AIN ZAGHOUAN,Appartement,,century21
950.000,172 m²,LES BERGES DU LAC 2,Appartement,,century21
,4114 m²,ERRIADH,,,century21
2.600.000,330 m²,MARINA DE GAMMARTH,Villa,,century21
550.000,295 m²,BAB EL KHADRA,Appartement,,century21
,900 m²,CHOTRANA 2,Terrain Villa,,century21
,2601 m²,SIDI FREJ,Terrain Villa,,century21
150.000,600 m²,SANHEJA,Terrain Villa,,century21
650.000,153 m²,JARDINS DE CARTHAGE,Appartement,,century21
420.000,97 m²,CITÉ EL WAFA AFH2,Appartement,,century21
,1620 m²,LES BERGES DU LAC 3,Immeuble,,century21
120.000,65 m²,MONTPLAISIR,Appartement,,century21
2.100.000,331 m²,GAMMARTH SUP,Villa,,century21
1.200,806 m²,CHOTRANA 3,Terrain Villa,,century21
600.000,140 m²,AIN ZAGHOUAN NORD,Appartement,,century21
,340 m²,CITÉ EL WAFA AFH2,Villa,,century21
656.000,185 m²,AIN ZAGHOUAN NORD,Bureau,,century21
412.000,115 m²,AIN ZAGHOUAN NORD,Bureau,,century21
450.000,160 m²,LES BERGES DU LAC 1,Fond de commerce,,century21
,2200 m²,CHOTRANA 2,Villa,,century21
,3000 m²,DHAHRI,,,century21
430.000,1281 m²,DAR CHAABANE ELFEHRI,Terrain Villa,,century21
420.000,150 m²,DAR CHAABANE PLAGE,Villa,,century21
,1003 m²,HAMMAMET NORD,Villa,,century21
850.000,1003 m²,HAMMAMET NORD,Villa,,century21
408.000,70 m²,JARDINS DE CARTHAGE,Appartement,,century21
338.000,80 m²,LA SOUKRA,Appartement,,century21
419.000,126 m²,LA SOUKRA,Appartement,,century21
353.192,106 m²,EL MENZAH 8,Bureau,,century21
,184 m²,CITÉ EL WAFA AFH2,Appartement,,century21
,228 m²,CITÉ EL WAFA AFH2,Appartement,,century21
750.000,227 m²,CITÉ EL WAFA AFH2,Triplex,,century21
500.000,104 m²,AIN ZAGHOUAN NORD,Appartement,,century21
951.400,204 m²,JARDINS DE CARTHAGE,Duplex,,century21
,500 m²,GAMMARTH TOURISTIQUE,Villa,,century21
1.100.000,355 m²,SIDI ABDELAZIZ,Appartement,,century21
670.000,158 m²,GAMMARTH FORÊT,Appartement,,century21
,198 m²,NABEUL CENTRE,Local Commercial,,century21
300.000,220 m²,NABEUL,Villa,,century21
750.000,228 m²,CITÉ EL WAFA AFH2,Fond de commerce,,century21
430.000,70 m²,JARDINS DE CARTHAGE,Appartement,,century21
10.500,650 m²,LA SOUKRA,,,century21
2.200.000,420 m²,MARSA VILLE,Villa,,century21
,720 m²,HAMMAMET NORD,Villa,,century21
,1033 m²,NOTRE DAME,Villa,,century21
335.000,110 m²,JARDINS DE CARTHAGE,Bureau,,century21
780.000,300 m²,KHEIREDDINE,Villa,,century21
230.000,100 m²,EL MENZAH 5,Fond de commerce,,century21
2.400.000,2400 m²,CITÉ IBN KHALDOUN I,Depot,,century21
225.000,1500 m²,CITÉ HARBOUN 1,Terrain Villa,,century21
680.000,315 m²,CITÉ TOURISTIQUE,Villa,,century21
364.000,65 m²,AIN ZAGHOUAN NORD,Appartement,,century21
714.000,145 m²,AIN ZAGHOUAN NORD,Appartement,,century21
855.000,289 m²,LA SOUKRA,Appartement,,century21
336.000,420 m²,CITE ENNASR 2,Terrain Villa,,century21
510.000,90 m²,JARDINS DE CARTHAGE,Appartement,,century21
450.000,1162 m²,NABEUL,,,century21
870.000,158 m²,CHOTRANA 1,Appartement,,century21
341.000,68 m²,CHOTRANA 1,Appartement,,century21
440.000,130 m²,NABEUL CENTRE,Appartement,,century21
1.500.000,420 m²,GAMMARTH FORÊT,Villa,,century21
,18000 m²,NABEUL,,,century21
780.000,220 m²,CHOTRANA 2,Duplex,,century21
130.000,51 m²,NABEUL CENTRE,Local Commercial,,century21
3.200,744 m²,CITÉ LES PINS,Terrain Villa,,century21
1.270.000,225 m²,JARDINS DE CARTHAGE,Appartement,,century21
790.000,140 m²,JARDINS DE CARTHAGE,Appartement,,century21
,255 m²,EL MANAR 2,Duplex,,century21
95.000,426 m²,EL MAAMOURA,Terrain Villa,,century21
120.000,180 m²,LA SOUKRA,Fond de commerce,,century21
722.000,170 m²,LA SOUKRA,Appartement,,century21
,600 m²,CITÉ EL WAFA AFH2,Fond de commerce,,century21
180.000,50 m²,JARDINS DE CARTHAGE,Appartement,,century21
285.000,150 m²,LA SOUKRA,Fond de commerce,,century21
820.000,253 m²,CHOTRANA 1,Appartement,,century21
300.000,799 m²,EL ARIBAT,Terrain Villa,,century21
,1340 m²,MREZGA,Terrain Villa,,century21
